export_timestamp,id,class_5_min,score,active_calories,average_met_minutes,equivalent_walking_distance,high_activity_met_minutes,high_activity_time,inactivity_alerts,low_activity_met_minutes,low_activity_time,medium_activity_met_minutes,medium_activity_time,meters_to_target,non_wear_time,resting_time,sedentary_met_minutes,sedentary_time,steps,target_calories,target_meters,total_calories,day,activity_timestamp,contributors_meet_daily_targets,contributors_move_every_hour,contributors_recovery_time,contributors_stay_active,contributors_training_frequency,contributors_training_volume,met_interval,met_items,met_timestamp,sleep_score,timestamp,contributors_deep_sleep,contributors_efficiency,contributors_latency,contributors_rem_sleep,contributors_restfulness,contributors_timing,contributors_total_sleep,weather_temp,weather_feelslike,weather_feelslikemax,weather_humidity,weather_precip,weather_windspeed,weather_winddir,weather_pressure,weather_cloudcover,weather_visibility,weather_uvindex,weather_sunrise,weather_sunset,Sunrise Minutes,Sunset Minutes
2024-12-02 15:17:43,03b6854e-fbd1-4298-b0e2-5f35a46396e8,11111221111111111111111111111211111111122333112235555555343332322233222222222222222222222221222222222322233222334433322222,84.0,629.0,2.03125,10253.0,376.0,2220.0,1.0,65.0,4920.0,62.0,1140.0,500.0,0.0,13320.0,3.0,15060.0,7859.0,650.0,13000.0,2577.0,2024-12-02,2024-12-02T04:00:00+00:00,60.0,95.0,100.0,66.0,100.0,98.0,60.0,"0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.4, 1.3, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 1.2, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.2, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.1, 1.3, 0.9, 1.1, 0.9, 1.1, 1.2, 1.4, 1.5, 2.5, 1.8, 1.8, 1.4, 3.9, 4.8, 1.8, 1.2, 2.8, 3.6, 2.2, 1.2, 1.2, 1.1, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.5, 3.3, 1.3, 1.3, 1.5, 3.3, 2.3, 2.1, 3.5, 9.8, 9.8, 11.3, 9.8, 9.8, 9.8, 11.3, 11.8, 13.6, 12.3, 12.6, 11.8, 9.8, 9.9, 12.3, 12.2, 10.8, 10.9, 10.7, 12.2, 12.8, 10.5, 14.2, 15.2, 12.8, 13.8, 14.0, 10.8, 11.9, 12.8, 15.2, 12.4, 14.2, 11.8, 13.6, 9.8, 3.2, 2.8, 3.3, 3.0, 6.5, 2.4, 3.4, 4.7, 1.9, 1.6, 2.3, 2.8, 1.7, 1.3, 1.3, 1.5, 3.4, 4.2, 1.5, 3.9, 2.7, 1.9, 1.6, 2.4, 1.7, 1.7, 1.4, 1.8, 1.2, 1.4, 1.2, 2.5, 1.8, 1.3, 1.3, 1.3, 1.3, 1.3, 1.2, 1.6, 1.2, 1.4, 1.9, 1.4, 1.3, 1.4, 1.2, 1.3, 1.2, 1.3, 1.3, 3.0, 2.0, 4.8, 1.3, 1.5, 4.2, 1.9, 1.2, 1.3, 1.3, 1.1, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.3, 1.2, 1.3, 1.3, 1.2, 1.3, 1.2, 1.3, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 1.3, 1.4, 1.5, 1.2, 1.4, 1.6, 1.2, 1.4, 1.3, 1.4, 1.3, 1.3, 1.6, 1.2, 1.5, 1.5, 1.2, 1.3, 1.3, 1.3, 1.4, 1.3, 1.3, 1.3, 1.2, 1.7, 1.3, 1.4, 1.4, 1.3, 1.4, 1.5, 1.3, 1.6, 1.6, 1.3, 1.3, 1.3, 1.9, 1.7, 1.5, 1.3, 1.3, 1.7, 1.4, 1.3, 1.3, 1.4, 1.3, 1.4, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.4, 1.3, 1.3, 1.3, 1.3, 1.3, 1.5, 1.7, 1.4, 1.2, 1.6, 1.3, 1.2, 1.6, 1.5, 1.3, 1.3, 1.2, 1.5, 1.6, 1.3, 1.9, 1.2, 1.3, 1.7, 1.3, 1.3, 1.4, 1.5, 1.3, 1.3, 1.2, 1.5, 1.3, 1.2, 1.2, 0.9, 0.9, 0.9, 0.9, 1.0, 1.1, 1.1, 1.3, 2.0, 1.5, 1.2, 1.4, 1.4, 1.3, 1.3, 1.3, 1.3, 1.4, 1.3, 1.2, 1.5, 1.2, 1.4, 1.4, 1.4, 1.3, 1.3, 1.4, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.6, 1.3, 1.3, 1.2, 1.4, 1.2, 1.2, 1.3, 2.0, 1.8, 1.3, 1.3, 1.5, 1.3, 1.3, 1.3, 1.3, 1.4, 1.2, 1.3, 1.3, 1.3, 1.3, 1.2, 1.4, 1.4, 1.3, 1.2, 1.4, 1.5, 1.3, 2.4, 3.6, 2.4, 2.6, 1.7, 1.9, 1.7, 1.7, 2.0, 1.5, 1.3, 1.5, 1.3, 1.3, 1.7, 1.6, 1.2, 1.3, 1.2, 1.4, 1.5, 1.5, 1.7, 1.6, 1.6, 3.5, 3.6, 2.9, 2.8, 2.7, 2.3, 1.9, 6.6, 2.8, 5.5, 5.3, 5.1, 4.8, 5.1, 5.3, 5.3, 5.1, 3.4, 2.9, 1.8, 1.8, 1.7, 3.1, 3.6, 5.8, 2.8, 1.6, 1.2, 2.1, 2.8, 1.3, 1.2, 1.2, 1.4, 1.3, 1.5, 1.3, 1.3, 1.6, 1.3, 1.2, 1.2, 1.3, 1.3, 1.4, 1.2, 1.4, 1.3, 1.3, 1.3, 1.3, 1.3, 1.2, 1.3, 1.5, 1.3, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9",2024-12-02T04:00:00.000+00:00,85.0,2024-12-02T00:00:00+00:00,77.0,98.0,89.0,68.0,93.0,92.0,82.0,10.0,8.0,8.0,71.0,0.0,21.0,278.0,1013.0,75.0,10.0,0.0,07:46,15:55,466.0,955.0
